scorer,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160
309,1047.4961,593.0039,0.47045898,1017.10156,587.99695,0.16503906,1023.76953,606.5,0.07763672,1012.2737,599.1172,0.07647705,997.49414,602.45703,0.08215332,1020.74365,607.0,0.08734131,1278.0723,340.1172,0.08087158,1271.6055,332.49683,0.12384033,1265.3008,333.0039,0.31445312,1245.5371,339.25537,0.21362305,1232.3633,347.75745,0.2861328,1220.6382,357.88965,0.44360352,1210.627,366.625,0.54345703,1182.2617,379.0205,0.70214844,1130.6953,373.33203,0.9428711
310,1047.4961,595.6741,0.55029297,1030.8789,587.99695,0.18200684,1033.418,602.6953,0.117492676,1022.75586,599.1172,0.14819336,1003.5615,600.81055,0.10443115,1036.429,607.0,0.09863281,1277.0391,329.5879,0.079833984,1270.6875,329.64453,0.12963867,1264.1816,331.95822,0.2775879,1245.5371,335.91797,0.18981934,1232.3633,343.5,0.18273926,1220.7764,350.05664,0.3161621,1215.2559,357.18652,0.5180664,1189.8379,374.01367,0.6616211,1134.5195,381.91797,0.85546875
311,1055.8594,596.3364,0.28442383,1035.148,588.0068,0.13330078,1045.8867,597.40137,0.037384033,1027.1201,598.1387,0.06573486,1025.082,602.45703,0.039367676,1039.082,607.0,0.076293945,1275.3506,325.65234,0.097595215,1269.7373,327.14258,0.09197998,1262.8125,328.22266,0.19946289,1237.4648,335.73047,0.19104004,1229.0996,343.11328,0.19763184,1220.7764,346.48047,0.26367188,1216.8789,352.93164,0.37329102,1192.8105,370.9004,0.66064453,1142.0195,383.9961,0.9321289
312,1056.1855,597.4863,0.19714355,1039.793,588.0068,0.085754395,1058.002,597.40137,0.05657959,1030.1562,599.1172,0.05557251,1033.5195,605.3428,0.042022705,1263.0586,327.23828,0.08282471,1275.3506,325.65234,0.10876465,1269.7373,327.14258,0.20361328,1260.3594,326.58594,0.1920166,1237.167,332.6079,0.15979004,1229.0996,340.2776,0.17578125,1221.5625,340.72266,0.18981934,1217.668,345.01562,0.33862305,1194.0361,365.64258,0.6972656,1151.3477,383.9961,0.875
313,1066.1318,601.29297,0.42089844,1052.9268,588.7964,0.18762207,1058.002,597.40137,0.0836792,1043.8064,599.1172,0.27319336,1042.6182,602.45703,0.21154785,1264.7227,322.17773,0.095214844,1274.5605,323.84143,0.043640137,1269.7373,327.14258,0.13562012,1260.1328,320.29688,0.2446289,1236.8188,327.1328,0.20361328,1229.0996,333.76953,0.19506836,1221.5625,338.6289,0.26464844,1218.0947,342.14844,0.39453125,1199.373,358.34766,0.57421875,1165.2764,383.9961,0.8676758
314,1076.8672,601.29297,0.28735352,1056.2031,588.7964,0.14001465,1059.7109,597.40137,0.09490967,1056.6055,596.959,0.10845947,1251.8889,329.87695,0.06021118,1278.4414,320.85547,0.12890625,1274.0732,321.69336,0.048797607,1275.3223,588.51025,0.11230469,1259.1641,315.44482,0.18676758,1237.167,327.1328,0.2154541,1232.3828,325.90625,0.18017578,1228.9614,324.87793,0.20458984,1219.583,334.66406,0.30322266,1201.5664,352.04688,0.53125,1173.1172,380.1975,0.9086914
315,1080.1504,600.5801,0.4987793,1058.7354,586.71387,0.17358398,1059.7109,597.40137,0.07757568,1246.3047,294.6953,0.11584473,1264.6836,307.52002,0.06951904,1264.7227,307.8451,0.13183594,1262.7285,311.54297,0.092041016,1277.834,588.51025,0.12561035,1259.1641,308.344,0.18237305,1236.9546,321.77344,0.18286133,1232.3828,319.79688,0.17687988,1230.9434,319.0703,0.25390625,1223.1094,325.30078,0.3137207,1204.5586,347.01514,0.62890625,1179.6584,375.0586,0.9272461
316,1080.1504,598.27344,0.6035156,1058.7354,584.1953,0.21765137,1058.002,491.92627,0.20629883,1250.6777,294.6953,0.24768066,1267.6968,307.52002,0.06359863,1263.9492,304.02148,0.08215332,1261.1504,311.28125,0.048583984,1278.1328,588.51025,0.085876465,1255.7617,301.60938,0.16564941,1236.9546,313.76758,0.07537842,1232.3828,319.79688,0.091430664,1231.0918,310.5371,0.18798828,1223.1094,325.30078,0.26733398,1209.7559,334.45508,0.6669922,1185.9395,367.07227,0.80322266
317,1080.1504,598.27344,0.25805664,1056.2031,583.28125,0.08660889,1269.2803,488.5625,0.12426758,1250.6777,284.69385,0.08917236,1268.6055,304.3203,0.07092285,1278.4414,302.42578,0.09307861,1262.5273,311.28125,0.05819702,1279.875,310.9336,0.029403687,1255.7617,298.45508,0.16479492,1273.5605,302.35938,0.06530762,1224.5898,312.6797,0.059936523,1243.1641,299.66943,0.09509277,1223.1094,325.30078,0.21911621,1209.7559,334.45508,0.6064453,1192.8281,355.44385,0.8466797
318,1087.2812,514.3867,0.068725586,1056.2031,562.12305,0.059265137,1269.2803,488.5625,0.03164673,1246.3047,284.69385,0.036895752,1268.6055,288.79297,0.041931152,1263.9492,292.7788,0.07727051,1260.2463,311.54297,0.029205322,1279.875,296.90234,0.05810547,1255.7617,288.7539,0.1595459,1273.7246,296.0547,0.0826416,1219.3672,311.95703,0.061767578,1244.5078,292.02747,0.080200195,1237.2031,311.34375,0.22595215,1216.1094,319.875,0.5678711,1197.3467,342.07422,0.8647461
319,1087.2812,439.12305,0.066833496,34.72168,439.68945,0.058380127,1129.4805,488.5625,0.027999878,1242.3477,295.26562,0.049316406,1269.0273,282.45703,0.031158447,1261.9482,291.00732,0.0925293,1255.1035,470.07812,0.018692017,1281.4531,284.10327,0.07385254,1255.7617,285.0996,0.14074707,1275.252,288.43555,0.08294678,1216.625,312.6797,0.06951904,1246.6094,287.08203,0.11981201,1249.9102,304.37695,0.12963867,1234.0078,300.7788,0.5834961,1202.8535,330.0537,0.7631836
320,69.30859,439.12305,0.07385254,33.810547,439.02148,0.07495117,42.515625,488.5625,0.04498291,1242.3477,363.40967,0.037475586,1279.8438,282.45703,0.03768921,1263.9492,290.667,0.027557373,40.007812,470.07812,0.036010742,1281.2246,283.59644,0.059661865,1260.271,273.9375,0.06713867,1277.0771,284.71094,0.053344727,1216.625,312.6797,0.049438477,1246.6094,279.22656,0.06896973,1231.8066,286.00977,0.097839355,1247.4219,282.01074,0.51464844,1202.8535,330.0537,0.8286133
321,1269.1367,271.3379,0.10430908,33.810547,439.68945,0.06640625,1129.4805,488.5625,0.08673096,1242.3477,401.31445,0.043762207,1279.8438,282.45703,0.041259766,1279.668,279.1914,0.040924072,39.69922,470.07812,0.041900635,1281.2246,283.59644,0.04534912,1260.6099,270.6914,0.056915283,1277.0771,284.71094,0.033416748,1216.625,312.6797,0.047332764,1244.5078,279.22656,0.05895996,1231.8066,286.00977,0.08959961,1247.4219,282.01074,0.5307617,1202.8535,330.0537,0.78125
322,1270.5586,270.4629,0.06561279,1134.1094,558.8672,0.05899048,1129.4805,575.1758,0.08868408,1264.5176,401.31445,0.06585693,1279.8438,303.44922,0.041931152,1270.3066,278.66797,0.07727051,39.69922,469.44824,0.03881836,1278.957,281.3828,0.04385376,1260.271,268.91113,0.16394043,1275.252,276.02652,0.040039062,1021.1953,417.27344,0.052886963,1244.5078,279.22656,0.13415527,1231.8066,286.00977,0.080566406,1247.4219,282.01074,0.3154297,1085.6543,431.98438,0.49975586
323,1270.5586,271.3379,0.08111572,1157.8857,558.8672,0.11431885,1171.6365,578.3496,0.14099121,1264.5176,401.31445,0.061706543,1268.9136,303.44922,0.04663086,1270.3066,278.66797,0.10131836,36.370605,454.66992,0.04260254,1263.4531,281.3828,0.031402588,1260.271,266.68652,0.06738281,1254.707,276.02652,0.04058838,766.0879,591.78906,0.09112549,721.74805,594.41797,0.079833984,765.0801,590.1074,0.055999756,1101.8516,446.4082,0.16931152,19.338379,432.59766,0.5253906
324,1195.7617,515.51,0.07824707,1178.5996,558.8672,0.11248779,1177.0742,578.3496,0.18359375,1264.5176,311.72266,0.05050659,1268.1436,303.44922,0.058624268,1270.3066,279.1914,0.08728027,36.370605,453.88574,0.03314209,739.86084,425.54688,0.030029297,1068.564,266.68652,0.06210327,744.47656,592.4922,0.05731201,729.40625,594.3164,0.2824707,709.0918,597.28906,0.30004883,718.41016,591.9297,0.15661621,1100.793,448.8086,0.21459961,19.338379,435.61597,0.51953125
325,1195.7617,580.27344,0.18164062,1179.4038,558.8672,0.16333008,1178.4297,578.3496,0.36035156,1253.2236,290.92188,0.123046875,1267.8522,300.09375,0.03942871,1134.5527,588.584,0.0826416,42.249023,453.81836,0.038269043,739.86084,451.5598,0.024093628,1068.5303,202.20215,0.06463623,744.47656,592.4922,0.10797119,729.40625,594.3164,0.23413086,709.0918,597.28906,0.1965332,718.41016,591.9297,0.29125977,1100.793,574.4082,0.5185547,1085.6543,449.9629,0.37646484
326,1188.6143,580.27344,0.09222412,1262.8887,273.2754,0.375,1274.8945,299.43018,0.14782715,1253.2236,290.10352,0.4580078,1267.8522,300.09375,0.07775879,1134.5527,594.7295,0.109802246,712.8379,453.81836,0.061553955,739.86084,590.86914,0.029220581,1068.4099,202.20215,0.10638428,728.04297,592.4922,0.1385498,729.40625,593.875,0.27172852,709.0918,596.28906,0.2578125,765.0801,591.9297,0.10418701,746.7334,588.76074,0.15588379,1085.6543,572.0117,0.16235352
327,1188.6143,591.2344,0.077941895,1274.0742,272.7461,0.12347412,1276.75,292.3203,0.06378174,1253.2236,290.10352,0.3786621,1267.2949,300.09375,0.08465576,1134.5527,594.7295,0.08062744,712.8379,453.81836,0.035858154,739.86084,590.86914,0.045806885,1068.4099,582.6172,0.06774902,728.04297,592.4922,0.062438965,729.40625,591.78906,0.107299805,709.0918,596.28906,0.08721924,1119.918,594.3926,0.091674805,746.7334,588.76074,0.22998047,1143.5234,572.0117,0.29077148
328,1188.6143,591.625,0.049346924,1274.0742,272.7461,0.0552063,1276.75,286.43555,0.066467285,1258.2578,290.10352,0.25756836,1265.9961,300.1211,0.068847656,1136.2617,588.584,0.08441162,712.8379,504.2539,0.048309326,739.86084,590.86914,0.02897644,728.60156,589.41016,0.054718018,728.04297,592.4922,0.06335449,716.4358,593.875,0.11621094,707.6738,596.28906,0.11517334,1121.3105,594.3926,0.095947266,1152.8633,588.57227,0.17138672,1143.5234,572.0117,0.22375488
329,1202.0664,580.27344,0.047790527,1274.0742,273.2754,0.06137085,1275.52,284.94482,0.052825928,1258.2578,290.10352,0.12634277,1195.8899,471.14844,0.040985107,1151.1738,588.584,0.064453125,42.814453,504.6289,0.033935547,718.2031,588.0926,0.028442383,1068.4099,582.6172,0.09265137,1171.2266,581.98047,0.08148193,1152.9883,589.13574,0.18164062,697.08203,596.28906,0.25512695,1189.1309,585.15625,0.10449219,1152.8633,588.57227,0.13781738,1090.1055,451.6582,0.11419678
330,1210.0967,581.54297,0.0635376,1163.6187,379.62646,0.12384033,1275.52,284.94482,0.12072754,1258.2578,290.10352,0.09460449,1195.8899,471.14844,0.03564453,1151.1738,594.7295,0.0440979,42.814453,504.6289,0.048919678,718.2031,588.0926,0.08618164,1163.7148,582.6172,0.08050537,1171.2266,581.98047,0.103393555,1165.6504,589.13574,0.20336914,697.08203,601.7988,0.28930664,1175.9141,594.3926,0.29077148,1146.9131,596.17834,0.43774414,1089.4609,451.6582,0.60791016
331,1210.0967,581.54297,0.06854248,45.469727,453.51953,0.044891357,1273.6309,284.94482,0.051757812,1260.5801,290.4414,0.05886841,1169.8477,472.20703,0.05621338,1266.3955,389.7246,0.06732178,42.814453,504.6289,0.044555664,1185.9453,588.0926,0.019607544,1201.9141,581.8662,0.119506836,1205.0586,581.98047,0.14050293,1176.5742,588.6616,0.2626953,1132.3884,601.8242,0.23791504,1184.1191,594.7588,0.09564209,1152.8633,601.6504,0.09075928,1089.4609,451.6582,0.3010254
332,1210.0967,513.62305,0.20996094,45.469727,505.3164,0.047332764,1273.3652,393.5039,0.0637207,1250.6895,290.4414,0.1340332,1195.8899,471.14844,0.04336548,1167.209,602.3838,0.07043457,43.05078,510.75977,0.031402588,701.7373,588.0926,0.026779175,1201.9141,580.7593,0.14099121,1205.0586,583.4238,0.14575195,1188.1754,588.6616,0.32714844,1144.0117,602.01855,0.22814941,1184.1191,597.5254,0.068481445,1161.6777,601.66016,0.07165527,38.335938,451.6582,0.082092285
333,64.28906,513.62305,0.066711426,45.469727,507.1787,0.05041504,1156.8071,406.21484,0.035064697,1250.6895,295.6582,0.051757812,1195.8899,582.9551,0.041870117,1167.209,602.9004,0.036224365,1180.8662,512.41797,0.037078857,1168.6641,591.58594,0.03262329,1201.9141,575.3887,0.08099365,1205.0586,583.4238,0.10675049,1188.1754,588.6616,0.29296875,1144.0117,602.0381,0.2310791,1180.4319,601.27344,0.07171631,1163.0552,603.4546,0.12731934,38.335938,526.3008,0.07672119
334,64.28906,514.0947,0.07495117,51.73047,507.1787,0.047943115,1156.8071,487.60938,0.026947021,1260.7466,303.0293,0.19042969,1202.0713,599.7012,0.08642578,1184.3594,604.72363,0.04296875,1180.8662,510.75977,0.040802002,1185.9453,591.58594,0.025161743,1068.6191,202.43164,0.068847656,1200.5234,601.64844,0.036102295,1188.1754,588.6616,0.05718994,1144.0117,604.53906,0.10888672,1175.9141,603.6824,0.06213379,1163.0552,603.4546,0.092285156,38.335938,526.3008,0.10321045
335,64.28906,514.0947,0.082336426,1133.8037,582.084,0.18676758,1168.2988,493.95117,0.06414795,1268.7202,303.0918,0.08703613,1169.8477,599.7012,0.048797607,1196.2976,609.2949,0.072753906,1180.8662,525.04785,0.040740967,1198.8418,591.58594,0.063964844,1068.6191,202.3125,0.066711426,1163.0391,608.8906,0.059570312,1199.9746,615.4375,0.11804199,1165.9336,610.7012,0.11029053,1168.3516,607.93164,0.13244629,1163.594,603.91943,0.32177734,1126.5898,526.72266,0.17541504
336,64.31445,514.334,0.088256836,1159.6016,584.8906,0.0574646,1168.2988,493.95117,0.043548584,1269.6143,303.0293,0.06964111,1202.0713,470.00195,0.0440979,1196.2976,610.3037,0.080322266,1180.8662,510.75977,0.040100098,1198.0195,605.2295,0.03286743,1068.5591,202.2666,0.053894043,1163.0391,612.32935,0.07348633,1214.5293,615.4375,0.22570801,1165.9336,610.7012,0.14294434,1168.3516,607.93164,0.11651611,1165.2266,606.7246,0.19311523,1129.1289,578.44336,0.3815918
337,1177.7969,603.74194,0.27734375,1167.4766,589.6582,0.12854004,1271.7148,487.60938,0.03540039,1269.6143,296.73438,0.0793457,1202.0713,470.00195,0.035369873,1196.2976,610.3037,0.081726074,1187.6045,586.59766,0.031234741,1198.8418,605.2295,0.057769775,1068.5591,202.3125,0.046691895,1186.3184,608.8906,0.062927246,1222.2129,615.4375,0.07183838,1183.8047,610.7012,0.20776367,1180.4319,606.375,0.22521973,1165.2266,609.0488,0.22558594,1166.0234,580.5215,0.20202637
338,1186.501,603.74194,0.23986816,1171.6873,589.6582,0.18981934,1271.7148,487.60938,0.100097656,1269.6143,474.43555,0.13122559,1202.0713,470.00195,0.08618164,1211.7524,610.3037,0.095825195,1187.6045,586.59766,0.037017822,1259.989,597.3467,0.035308838,1068.6318,202.43164,0.049987793,1200.5234,601.64844,0.04168701,1234.583,595.3911,0.035583496,1211.4409,606.28125,0.092285156,1203.1343,606.375,0.14221191,1188.1406,609.0488,0.33666992,1166.0234,578.44336,0.35302734
339,1189.7998,603.9338,0.4921875,1174.0703,589.6582,0.26904297,1186.8135,599.7422,0.1227417,1252.8496,475.97342,0.11608887,1160.4414,470.00195,0.07733154,1211.984,610.3037,0.04800415,1194.792,592.3086,0.034606934,1228.2646,603.1367,0.06304932,1068.6318,202.46777,0.1274414,1235.7192,606.27344,0.14990234,1234.583,592.40625,0.10760498,1218.6768,605.40137,0.13134766,1204.8164,606.375,0.17358398,1192.2578,609.0488,0.22033691,1129.1289,578.44336,0.18908691
340,1199.5723,603.9338,0.6386719,1180.918,589.6582,0.57421875,1188.0651,606.041,0.3330078,1252.8496,296.73438,0.48706055,1160.4414,471.62305,0.057037354,1211.984,605.22754,0.04714966,1226.2158,592.3086,0.046020508,1259.989,601.2461,0.062438965,1068.6948,202.81543,0.052642822,1254.0586,600.55273,0.042816162,1234.583,592.40625,0.034942627,1232.5918,604.52734,0.053009033,1220.1304,606.0586,0.03378296,1210.832,606.13477,0.14074707,1166.0234,609.50195,0.11224365
341,1199.5723,603.9338,0.32006836,1191.7461,590.6738,0.24938965,1186.8135,606.041,0.070373535,1190.2148,595.5078,0.125,1160.4414,472.09375,0.03982544,1147.8241,593.90625,0.07305908,1194.792,592.3086,0.049102783,1259.989,601.1504,0.065979004,1246.2031,591.96875,0.03933716,1254.6172,596.6221,0.043029785,1101.5312,595.3911,0.046569824,1232.5918,605.40137,0.10876465,1221.7344,606.375,0.11993408,1212.1018,605.57324,0.2644043,1091.8633,531.25195,0.36889648
342,1208.4141,604.2468,0.19384766,1193.9961,591.16406,0.13830566,1186.8135,606.7754,0.044708252,1190.2148,595.5078,0.03274536,1160.4414,472.09375,0.04348755,1213.2402,604.6206,0.039855957,1178.0166,592.3086,0.0289917,1259.989,601.1504,0.056793213,1246.8848,265.52344,0.052642822,1263.9453,596.6221,0.06365967,944.0781,640.6426,0.10821533,1232.5918,606.28125,0.121520996,1221.916,607.91797,0.17053223,1212.4875,605.2324,0.32373047,1091.8633,459.76233,0.2548828
343,1214.4688,604.4719,0.08062744,1207.5781,591.16406,0.07348633,1188.0651,606.041,0.022125244,1191.5117,593.52344,0.036224365,53.02539,472.09375,0.072509766,36.240112,469.1211,0.04537964,58.817383,510.79102,0.04663086,1260.5132,601.1504,0.06500244,1246.8848,582.96875,0.053710938,1263.9453,597.4551,0.054382324,944.0781,640.6426,0.13574219,1233.1504,605.8633,0.27026367,1221.916,608.0117,0.12902832,1212.4875,602.2344,0.2902832,1091.8633,459.76233,0.39013672
344,1224.4551,604.7905,0.24743652,1209.2031,591.16406,0.20397949,1200.7812,601.80273,0.07434082,1198.8125,593.2617,0.08691406,53.02539,473.4375,0.064331055,36.240112,469.0332,0.053771973,58.817383,510.49023,0.039031982,1260.7612,599.0781,0.055725098,1259.8141,598.09766,0.03604126,1262.9043,597.4551,0.06976318,944.0781,640.6426,0.11187744,1229.9443,606.6875,0.12463379,1227.019,607.91797,0.095214844,1210.832,599.2715,0.23510742,1092.6816,509.26562,0.12866211
345,1226.0293,604.7905,0.43798828,1209.3613,589.7539,0.17956543,1200.7812,601.1289,0.09265137,1198.8125,593.2617,0.090270996,53.177734,473.5996,0.04534912,1245.1025,469.0332,0.034362793,58.817383,510.4414,0.03692627,1260.7612,599.0781,0.031021118,1259.8141,598.09766,0.032714844,1263.9453,597.4551,0.08178711,944.0781,603.34863,0.07281494,914.8623,606.6875,0.07849121,1229.7773,607.91797,0.06573486,1212.4875,599.2715,0.18334961,1092.6816,509.26562,0.05709839
346,1228.4817,604.7905,0.3791504,1209.3613,589.24316,0.15014648,1201.293,601.1289,0.03314209,1199.8477,592.6836,0.07128906,53.177734,473.4375,0.0435791,1269.1484,597.0039,0.03225708,1274.6318,510.4414,0.031341553,1275.1035,599.0781,0.07141113,1262.1426,598.09766,0.055755615,1263.9453,598.125,0.0904541,1258.5654,602.77637,0.08154297,1229.9443,606.6875,0.08526611,1246.5078,606.5703,0.18151855,1214.9121,594.8711,0.31079102,1179.2314,570.959,0.2956543
347,1236.0798,601.7637,0.22705078,1209.2031,587.2344,0.06604004,1201.293,447.11523,0.04031372,1267.1504,309.5381,0.046081543,53.02539,473.4375,0.051940918,1269.96,466.93262,0.032165527,1274.6318,510.4414,0.036895752,1275.1035,599.0781,0.026107788,1262.1426,598.09766,0.028320312,1274.6533,599.49414,0.122680664,1258.5654,602.43555,0.06591797,1229.9443,605.8633,0.06008911,1266.6992,605.25586,0.072753906,1234.582,594.8711,0.29614258,1190.3848,570.959,0.5600586
348,1248.9492,599.33984,0.061706543,1214.1406,583.1992,0.047912598,1201.8008,447.11523,0.02722168,1267.1504,303.21094,0.041381836,52.874023,471.4961,0.038909912,1276.8638,308.6831,0.046173096,1274.6318,511.0371,0.03390503,1275.1035,599.0781,0.028427124,1262.1426,598.09766,0.033447266,1274.6533,599.49414,0.16479492,1225.8672,602.43555,0.099975586,1212.8125,592.6758,0.054016113,1266.6992,602.04004,0.08673096,1234.582,594.8711,0.45581055,1190.3848,570.959,0.6855469
349,1248.9492,597.1406,0.07043457,61.723633,506.25,0.05130005,1232.9199,377.3125,0.038146973,1267.1504,302.54102,0.043121338,52.640137,471.30273,0.04196167,1277.1924,308.6831,0.027496338,42.1709,511.0371,0.03387451,1249.1816,587.0547,0.0317688,1240.1289,592.6289,0.02166748,1274.6533,598.125,0.05429077,908.38745,602.43555,0.043121338,594.7217,573.8164,0.032073975,1266.6992,582.084,0.03866577,1234.582,594.8711,0.27807617,1190.3848,569.83984,0.49609375
350,1248.9492,524.37573,0.09313965,61.723633,506.25,0.103759766,1264.0078,313.15234,0.086242676,1262.7988,302.54297,0.13696289,52.260986,471.30273,0.044921875,1277.1924,304.90234,0.062286377,41.904297,511.0371,0.04324341,22.986328,441.10547,0.03213501,1068.563,451.2119,0.027526855,1268.3132,483.4004,0.027755737,908.38745,602.43555,0.039642334,52.85791,511.32617,0.0317688,43.354492,511.88477,0.041534424,45.816406,510.01367,0.08721924,37.314453,529.21094,0.28173828
351,59.923767,524.37573,0.081970215,61.723633,506.25,0.082214355,1281.2891,313.15234,0.05038452,1262.7988,303.21094,0.23400879,52.239502,471.4961,0.04055786,1277.1924,302.8203,0.050933838,41.310547,502.62305,0.03314209,22.986328,441.10547,0.024536133,1068.563,203.00732,0.026733398,57.98828,483.4004,0.033203125,908.104,579.82764,0.032806396,52.837402,510.56055,0.0345459,42.445312,511.88477,0.054016113,45.640625,509.61035,0.11022949,37.314453,529.21094,0.19946289
352,59.923767,523.69214,0.08215332,61.723633,506.25,0.078552246,1281.2891,312.67773,0.059906006,1262.7988,302.54297,0.2220459,52.152832,471.63672,0.039489746,1278.9492,300.50586,0.034088135,40.91797,493.58984,0.031173706,29.916016,512.73047,0.025161743,1068.5806,202.86914,0.03363037,57.98828,483.27246,0.030303955,38.273438,510.93555,0.059265137,52.75537,508.98633,0.032226562,41.98828,511.88477,0.042510986,45.640625,508.8369,0.10040283,36.958984,527.02734,0.25170898
353,59.923767,511.24805,0.091918945,61.723633,505.79492,0.06555176,1281.2891,301.7373,0.051727295,1261.8359,302.54297,0.25024414,52.02536,471.69727,0.03829956,1278.9492,300.50586,0.03970337,40.91797,493.58984,0.031677246,29.789062,512.5,0.033355713,1068.5806,202.79102,0.03756714,1252.564,291.08838,0.026794434,38.273438,510.93555,0.053741455,52.492676,508.98633,0.037353516,41.222656,514.7334,0.039764404,45.567383,508.8369,0.101135254,37.314453,528.06055,0.23278809
354,64.80859,513.28125,0.07556152,62.50586,503.83984,0.049041748,1280.5625,301.3545,0.07489014,1260.5098,302.54297,0.15771484,52.02536,471.71484,0.040405273,1278.9492,300.50586,0.043121338,40.91797,502.62305,0.031158447,29.789062,512.5,0.037597656,1068.5806,202.70801,0.04498291,57.98828,483.31592,0.030532837,38.273438,510.74414,0.033996582,52.492676,508.98633,0.033599854,41.15625,514.7334,0.043823242,45.567383,507.8828,0.042510986,36.958984,528.06055,0.13537598
355,65.16992,513.28125,0.07696533,1262.416,283.9807,0.052093506,1279.127,300.6504,0.061462402,1259.855,302.04883,0.076049805,52.012276,471.95312,0.037841797,1278.9492,300.50586,0.029190063,57.94336,510.72656,0.031677246,29.789062,512.5,0.03439331,1068.6187,202.51367,0.05508423,57.98047,483.31592,0.028320312,38.171875,508.72998,0.0335083,52.492676,508.30908,0.030029297,40.58203,514.83984,0.036010742,33.089844,444.3069,0.041290283,22.714844,431.0547,0.13659668
